ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
37,4,2,5,6,1,2,30,8,4,64,28,35,29,12,7,blackscholes_cachehalf
34,3,1,0,2,3,0,22,3,0,16,9,26,5,3,2,blackscholes_cachehalf
82,1,2,1,7,3,2,27,4,1,58,27,69,19,15,4,blackscholes_cachehalf
64,4,2,1,2,1,3,21,6,1,9,11,41,8,2,3,blackscholes_cachehalf
140,29,10,24,40,15,10,15,26,18,19,17,57,43,38,52,blackscholes_cachehalf
34,1,3,1,3,3,1,14,5,2,11,8,24,11,3,3,blackscholes_cachehalf
20,0,0,3,6,0,0,4,1,0,7,6,22,13,0,1,blackscholes_cachehalf
26,2,3,1,4,0,0,12,4,0,7,3,32,11,4,2,blackscholes_cachehalf
35,5,3,5,6,8,3,7,6,4,13,11,30,16,4,4,blackscholes_cachehalf
31,3,5,3,3,3,4,13,5,2,8,6,31,14,7,3,blackscholes_cachehalf
23,0,0,0,3,0,0,12,2,1,14,3,29,19,3,1,blackscholes_cachehalf
19,0,0,0,1,1,0,8,7,0,4,2,23,15,0,0,blackscholes_cachehalf
30,2,0,1,2,0,3,12,2,5,12,7,37,20,4,3,blackscholes_cachehalf
26,1,0,1,1,0,0,2,4,0,7,4,37,11,1,2,blackscholes_cachehalf
19,1,3,3,6,1,1,11,3,3,12,10,28,19,0,2,blackscholes_cachehalf
10,0,0,0,6,0,0,3,0,1,1,2,26,13,0,3,blackscholes_cachehalf
27,5,3,3,11,3,2,10,9,4,10,11,28,27,4,12,blackscholes_cachehalf
22,0,0,2,1,1,2,2,0,2,3,2,44,10,5,5,blackscholes_cachehalf
35,4,2,4,6,1,2,4,2,1,5,3,35,16,1,4,blackscholes_cachehalf
42,4,1,4,2,2,2,5,2,2,3,2,28,13,2,2,blackscholes_cachehalf
129,28,11,17,42,27,9,10,16,12,16,8,26,23,32,41,blackscholes_cachehalf
17,0,3,3,2,2,1,1,4,1,4,2,18,6,2,2,blackscholes_cachehalf
12,2,0,4,0,1,0,0,1,0,1,0,10,0,2,0,blackscholes_cachehalf
20,2,1,1,4,1,2,1,1,1,2,1,16,7,1,1,blackscholes_cachehalf
27,3,6,5,4,5,4,5,5,4,6,4,14,5,3,6,blackscholes_cachehalf
25,4,3,2,3,4,5,2,3,4,9,3,16,6,7,3,blackscholes_cachehalf
14,0,0,1,3,1,0,3,2,0,4,0,15,8,2,0,blackscholes_cachehalf
15,2,1,1,3,1,1,2,4,1,6,1,13,2,2,1,blackscholes_cachehalf
16,0,1,0,2,2,0,3,0,2,5,0,16,14,4,1,blackscholes_cachehalf
17,0,0,0,1,0,1,0,0,0,3,1,20,13,0,1,blackscholes_cachehalf
12,4,2,2,4,2,1,4,3,2,7,4,11,11,3,3,blackscholes_cachehalf
8,0,0,0,1,1,0,0,0,0,3,0,7,1,3,1,blackscholes_cachehalf
13,0,0,0,5,0,0,2,1,0,2,1,15,6,2,0,blackscholes_cachehalf
10,0,0,2,2,0,0,0,1,0,1,1,16,5,5,0,blackscholes_cachehalf
21,2,1,1,3,3,1,3,1,2,2,2,15,7,5,6,blackscholes_cachehalf
24,0,1,2,3,0,0,1,2,0,2,2,15,3,4,2,blackscholes_cachehalf
2864,818,475,730,443,431,353,346,355,230,604,206,319,360,644,537,blackscholes_cachehalf
168,320,118,228,109,111,88,98,86,8,235,9,94,146,258,141,blackscholes_cachehalf
212,887,572,205,613,509,77,500,485,6,215,9,101,88,665,448,blackscholes_cachehalf
143,378,92,208,118,84,176,103,67,14,472,6,100,87,307,90,blackscholes_cachehalf
135,407,98,246,80,72,154,130,77,7,292,9,95,95,276,137,blackscholes_cachehalf
251,462,97,240,110,81,194,102,74,4,260,5,98,95,246,99,blackscholes_cachehalf
120,314,72,190,184,156,68,96,59,3,234,4,86,77,256,79,blackscholes_cachehalf
133,263,59,190,71,65,62,66,77,1,239,3,77,131,190,82,blackscholes_cachehalf
117,329,70,166,60,70,64,71,57,3,273,4,150,62,177,80,blackscholes_cachehalf
102,234,67,180,62,65,54,61,43,1,206,0,83,60,183,82,blackscholes_cachehalf
104,290,79,380,133,84,81,106,80,12,210,5,92,140,363,99,blackscholes_cachehalf
609,265,85,185,79,76,590,70,55,0,192,0,463,462,203,92,blackscholes_cachehalf
102,282,84,191,74,97,78,73,153,0,229,2,78,717,287,85,blackscholes_cachehalf
108,369,79,202,89,96,72,180,79,5,274,2,88,84,795,85,blackscholes_cachehalf
157,305,87,334,158,80,88,115,82,7,412,6,172,96,189,90,blackscholes_cachehalf
244,350,95,245,102,107,84,113,82,4,310,5,94,87,218,96,blackscholes_cachehalf
914,579,553,381,631,585,433,540,563,176,257,363,467,541,599,673,blackscholes_cachehalf
293,200,223,59,216,170,169,200,210,8,43,96,165,226,280,201,blackscholes_cachehalf
318,464,458,50,528,374,204,398,419,17,45,108,199,198,516,444,blackscholes_cachehalf
348,183,192,35,194,214,211,239,262,8,38,87,189,235,211,279,blackscholes_cachehalf
346,203,253,59,167,166,225,216,238,10,46,119,183,211,216,260,blackscholes_cachehalf
440,219,281,80,254,222,354,284,343,6,57,131,252,311,311,343,blackscholes_cachehalf
290,146,192,76,193,274,162,248,287,4,38,96,172,245,175,224,blackscholes_cachehalf
347,162,207,51,167,224,219,304,317,7,56,102,196,270,185,241,blackscholes_cachehalf
308,173,211,77,176,202,345,326,275,16,53,107,209,233,223,285,blackscholes_cachehalf
243,190,232,40,189,148,144,176,191,1,35,58,146,199,242,221,blackscholes_cachehalf
266,172,200,48,186,169,172,213,213,5,29,90,225,257,241,230,blackscholes_cachehalf
502,184,237,22,171,228,470,192,185,5,36,60,345,437,229,267,blackscholes_cachehalf
317,189,257,54,214,192,208,221,270,7,40,76,381,579,281,231,blackscholes_cachehalf
281,263,257,60,231,186,195,249,271,6,37,98,310,196,619,268,blackscholes_cachehalf
301,172,196,84,193,169,226,195,243,8,33,82,216,207,202,208,blackscholes_cachehalf
442,350,371,102,311,274,285,367,331,5,48,135,236,300,349,288,blackscholes_cachehalf
182,135,60,66,109,80,77,78,122,50,22,67,80,95,97,83,blackscholes_cachehalf
85,25,19,17,28,27,35,27,35,4,15,16,42,34,27,26,blackscholes_cachehalf
41,12,10,13,18,16,34,13,21,2,8,12,31,22,17,25,blackscholes_cachehalf
54,17,18,13,17,18,36,15,28,5,9,13,42,37,21,26,blackscholes_cachehalf
78,20,21,11,21,20,53,22,65,6,9,21,43,54,28,33,blackscholes_cachehalf
68,19,25,15,22,19,28,20,38,5,14,18,41,40,25,29,blackscholes_cachehalf
39,16,15,10,21,20,21,17,39,1,13,18,36,30,28,36,blackscholes_cachehalf
53,16,13,8,17,16,21,14,23,4,9,16,36,30,20,26,blackscholes_cachehalf
67,26,20,17,26,27,28,22,26,4,21,20,53,48,29,35,blackscholes_cachehalf
54,22,23,13,22,20,35,23,39,2,14,19,52,43,22,35,blackscholes_cachehalf
26,24,21,13,22,19,31,21,30,4,9,16,46,37,22,27,blackscholes_cachehalf
50,17,15,3,17,14,24,14,18,2,5,7,43,29,21,26,blackscholes_cachehalf
40,15,15,11,21,18,34,19,43,1,6,13,39,47,21,38,blackscholes_cachehalf
48,20,17,11,20,16,28,13,29,3,9,17,44,25,25,34,blackscholes_cachehalf
61,14,16,9,20,10,49,12,63,4,7,12,38,63,20,28,blackscholes_cachehalf
58,25,12,10,20,17,48,21,48,4,11,20,60,51,24,26,blackscholes_cachehalf
176,42,16,42,37,36,24,20,54,20,27,10,20,34,54,50,blackscholes_cachehalf
29,4,6,3,2,1,12,4,15,5,4,3,17,9,4,8,blackscholes_cachehalf
12,3,2,5,2,1,4,3,5,2,1,4,6,4,2,6,blackscholes_cachehalf
29,3,3,4,5,2,4,2,8,4,5,2,11,7,2,6,blackscholes_cachehalf
26,10,5,5,8,10,9,4,9,5,5,5,9,9,8,8,blackscholes_cachehalf
25,8,8,6,8,8,12,8,10,3,3,5,16,12,10,7,blackscholes_cachehalf
16,6,4,4,9,7,11,3,10,2,7,2,8,12,8,18,blackscholes_cachehalf
18,4,3,3,2,2,6,1,9,2,4,2,9,7,5,9,blackscholes_cachehalf
41,10,7,11,13,17,16,13,12,4,9,3,15,14,11,22,blackscholes_cachehalf
33,1,0,6,1,0,12,0,13,1,9,4,20,6,3,7,blackscholes_cachehalf
23,7,7,6,7,11,13,7,13,3,7,5,13,11,8,11,blackscholes_cachehalf
7,1,0,1,2,2,1,2,1,0,1,1,6,4,1,3,blackscholes_cachehalf
17,6,8,6,7,7,8,10,10,3,6,5,12,11,10,12,blackscholes_cachehalf
18,8,5,3,4,6,10,6,6,2,4,3,13,11,7,16,blackscholes_cachehalf
24,3,3,3,5,6,6,4,5,2,3,1,12,6,2,7,blackscholes_cachehalf
24,5,1,2,2,3,9,2,10,3,2,1,10,7,3,4,blackscholes_cachehalf
938,435,60,140,105,78,54,37,41,48,232,37,63,54,162,124,blackscholes_cachehalf
40,224,5,67,11,8,6,1,2,2,164,8,22,5,81,17,blackscholes_cachehalf
24,277,1,51,4,4,1,0,0,1,124,0,9,1,44,6,blackscholes_cachehalf
24,252,2,43,4,2,1,3,2,0,121,3,25,2,52,6,blackscholes_cachehalf
48,350,5,47,7,7,9,3,5,5,125,5,22,8,59,13,blackscholes_cachehalf
39,312,4,56,4,6,8,2,4,4,138,4,27,6,57,12,blackscholes_cachehalf
24,228,1,47,4,6,4,3,5,2,121,1,19,4,54,10,blackscholes_cachehalf
28,198,1,42,3,3,1,2,3,1,104,1,22,2,41,5,blackscholes_cachehalf
33,250,9,56,12,12,11,10,11,3,123,4,21,9,60,16,blackscholes_cachehalf
36,187,1,44,3,2,3,1,0,0,103,0,23,1,45,6,blackscholes_cachehalf
28,251,10,58,16,16,16,11,13,6,122,8,20,8,117,15,blackscholes_cachehalf
13,688,0,440,0,2,0,0,1,1,628,1,13,1,455,4,blackscholes_cachehalf
22,204,5,55,6,6,6,5,6,0,101,3,21,7,699,28,blackscholes_cachehalf
28,231,1,61,6,4,1,1,1,0,115,0,24,3,66,10,blackscholes_cachehalf
47,256,5,104,5,5,4,3,5,2,125,2,22,5,54,6,blackscholes_cachehalf
52,238,2,68,3,3,3,1,1,0,139,2,44,2,63,3,blackscholes_cachehalf
401,568,316,590,396,283,217,197,224,192,735,1958,208,483,590,305,blackscholes_cachehalf
75,219,30,250,57,15,17,10,11,8,338,1334,26,149,213,29,blackscholes_cachehalf
92,250,22,229,39,19,14,14,21,2,362,1196,18,146,227,28,blackscholes_cachehalf
92,262,29,211,56,20,17,15,17,8,379,1297,29,163,317,42,blackscholes_cachehalf
115,234,27,252,34,19,12,7,12,8,385,2744,17,142,253,21,blackscholes_cachehalf
90,286,28,271,36,19,29,15,17,8,368,1739,26,153,240,34,blackscholes_cachehalf
57,199,19,212,29,17,16,19,15,0,286,1374,17,110,182,25,blackscholes_cachehalf
50,255,18,208,24,11,11,13,15,3,343,1242,16,172,197,13,blackscholes_cachehalf
65,235,20,209,31,13,14,13,14,3,335,2296,28,143,219,24,blackscholes_cachehalf
51,196,10,217,20,7,4,2,6,2,329,935,19,142,199,15,blackscholes_cachehalf
70,239,30,241,36,19,22,21,24,14,333,1132,25,292,249,31,blackscholes_cachehalf
33,560,17,384,31,21,12,12,13,7,608,907,17,152,400,9,blackscholes_cachehalf
47,210,18,225,27,18,14,12,12,1,318,998,23,144,552,20,blackscholes_cachehalf
60,245,17,239,46,13,10,6,8,9,349,1079,19,134,229,19,blackscholes_cachehalf
97,266,23,323,42,11,9,10,13,6,408,1146,19,141,252,31,blackscholes_cachehalf
90,295,21,285,38,14,13,15,10,3,442,1392,21,195,275,21,blackscholes_cachehalf
191,128,38,95,71,90,25,45,51,45,33,697,67,72,86,110,blackscholes_cachehalf
68,40,20,28,27,10,8,8,8,4,25,595,36,24,36,39,blackscholes_cachehalf
22,29,5,16,15,4,4,0,4,2,18,594,23,15,13,7,blackscholes_cachehalf
61,44,9,16,22,14,7,9,6,4,18,592,36,20,27,32,blackscholes_cachehalf
40,51,15,18,15,11,8,8,7,5,22,2658,27,21,15,12,blackscholes_cachehalf
58,36,16,20,14,14,14,9,8,6,24,1147,29,23,23,19,blackscholes_cachehalf
18,27,13,16,12,13,10,13,13,3,14,772,25,15,16,22,blackscholes_cachehalf
30,28,7,15,10,9,8,9,8,0,19,622,23,18,15,12,blackscholes_cachehalf
35,46,11,21,13,10,7,9,8,5,26,2574,29,21,20,16,blackscholes_cachehalf
41,35,5,21,12,3,1,2,4,1,21,617,28,23,18,15,blackscholes_cachehalf
21,37,7,18,11,12,6,5,7,3,19,631,22,23,27,16,blackscholes_cachehalf
23,22,4,14,6,5,2,2,2,0,15,554,20,15,13,10,blackscholes_cachehalf
24,39,8,20,13,9,8,7,6,4,20,631,26,18,20,27,blackscholes_cachehalf
35,40,7,14,16,5,5,5,3,1,18,641,24,14,19,21,blackscholes_cachehalf
56,63,8,15,14,13,5,4,6,5,15,600,28,20,20,15,blackscholes_cachehalf
61,57,9,17,8,6,5,5,4,5,23,596,45,22,13,11,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blackscholes_cachehalf
1606,1246,1143,1104,1276,1120,929,1059,864,815,971,4022,889,1285,1092,1040,blackscholes_cachehalf
181,202,145,109,202,146,108,102,31,33,132,3267,61,244,127,47,blackscholes_cachehalf
194,229,115,111,208,127,99,80,25,24,91,2645,58,249,97,36,blackscholes_cachehalf
152,210,115,97,169,156,98,104,25,25,103,2208,53,266,95,32,blackscholes_cachehalf
223,282,152,127,181,147,106,141,33,29,127,2305,86,309,142,38,blackscholes_cachehalf
213,273,138,140,233,165,143,146,35,39,128,2505,75,277,141,46,blackscholes_cachehalf
129,192,105,100,170,128,94,103,22,23,111,2213,51,205,94,26,blackscholes_cachehalf
139,187,114,104,152,138,96,99,25,24,113,2082,53,290,109,25,blackscholes_cachehalf
149,203,130,104,180,148,94,108,24,26,113,2280,75,259,102,27,blackscholes_cachehalf
134,200,130,115,154,140,95,112,30,26,110,1930,64,270,102,29,blackscholes_cachehalf
117,182,114,97,152,121,91,101,24,23,92,2680,56,286,92,26,blackscholes_cachehalf
193,299,167,173,229,210,147,169,35,32,170,2075,64,311,207,64,blackscholes_cachehalf
144,188,127,101,152,143,98,105,23,18,97,2274,49,240,90,23,blackscholes_cachehalf
154,217,127,98,213,138,93,100,26,29,113,2261,66,229,106,43,blackscholes_cachehalf
186,214,168,99,176,165,96,130,24,25,109,2279,58,251,88,31,blackscholes_cachehalf
247,231,155,126,194,157,107,111,26,24,122,2814,58,329,109,27,blackscholes_cachehalf
587,322,236,300,323,305,232,275,378,263,233,1415,376,272,439,475,blackscholes_cachehalf
110,25,25,23,42,23,21,27,84,17,20,1349,79,24,96,75,blackscholes_cachehalf
56,21,12,18,31,15,16,26,83,29,18,1040,80,13,66,57,blackscholes_cachehalf
85,21,17,19,35,25,15,26,93,17,16,879,79,23,80,67,blackscholes_cachehalf
74,21,20,22,46,24,23,27,122,29,18,916,102,22,96,81,blackscholes_cachehalf
93,17,24,22,41,22,23,28,150,25,20,1027,131,23,101,90,blackscholes_cachehalf
44,16,15,20,31,22,18,35,94,31,18,882,83,20,93,66,blackscholes_cachehalf
58,17,14,14,28,17,18,23,89,25,16,855,85,21,92,74,blackscholes_cachehalf
57,25,19,23,41,23,20,29,106,31,29,967,133,21,95,85,blackscholes_cachehalf
59,23,22,24,36,23,18,24,103,23,23,831,114,26,80,76,blackscholes_cachehalf
50,15,19,22,33,17,18,19,117,17,19,1116,99,30,84,64,blackscholes_cachehalf
48,31,19,18,27,18,12,19,156,11,17,834,141,16,143,136,blackscholes_cachehalf
63,19,15,24,51,18,16,31,100,18,18,962,97,24,109,79,blackscholes_cachehalf
75,25,21,23,38,21,20,29,106,16,17,890,101,23,85,71,blackscholes_cachehalf
107,24,20,22,74,23,22,25,104,23,23,955,94,21,83,91,blackscholes_cachehalf
126,26,19,19,50,20,22,20,120,28,19,1120,111,19,89,69,blackscholes_cachehalf
186,50,16,51,66,36,27,26,19,47,16,66,61,69,133,72,blackscholes_cachehalf
35,7,5,6,13,8,6,9,4,9,5,31,3,7,30,22,blackscholes_cachehalf
13,4,3,8,1,1,2,1,1,6,5,27,2,3,25,12,blackscholes_cachehalf
32,3,2,3,11,7,3,4,1,3,4,33,7,3,31,15,blackscholes_cachehalf
44,9,11,8,15,11,6,10,9,8,9,49,5,11,51,23,blackscholes_cachehalf
34,9,5,5,9,5,7,6,5,10,5,36,8,5,32,20,blackscholes_cachehalf
18,4,5,8,12,5,6,11,6,11,9,29,4,5,32,21,blackscholes_cachehalf
20,4,6,4,7,2,2,8,4,6,3,35,5,3,26,15,blackscholes_cachehalf
21,10,5,6,9,8,6,11,8,15,9,42,8,12,38,22,blackscholes_cachehalf
36,7,4,5,14,3,4,8,4,5,6,37,8,8,32,20,blackscholes_cachehalf
13,2,3,4,11,4,7,8,8,12,9,35,7,10,33,15,blackscholes_cachehalf
21,4,4,3,8,2,4,4,2,5,4,14,8,6,39,16,blackscholes_cachehalf
39,8,9,7,11,7,10,8,6,6,7,39,5,13,49,20,blackscholes_cachehalf
43,7,4,2,12,5,6,4,7,6,4,26,5,7,34,16,blackscholes_cachehalf
49,5,4,7,11,4,4,5,4,4,3,58,3,4,64,24,blackscholes_cachehalf
44,4,4,3,9,3,3,3,1,4,2,49,4,2,55,22,blackscholes_cachehalf
146,46,65,63,68,41,29,26,52,44,66,30,74,61,71,82,blackscholes_cachehalf
31,1,16,4,9,3,1,4,8,4,24,8,49,2,10,10,blackscholes_cachehalf
12,2,7,1,14,3,3,5,11,5,31,5,47,5,8,8,blackscholes_cachehalf
40,7,16,6,12,7,3,13,8,8,24,10,51,4,9,6,blackscholes_cachehalf
29,4,24,8,13,10,6,12,13,13,46,11,64,7,11,8,blackscholes_cachehalf
25,6,11,4,16,3,3,10,11,12,33,9,57,7,11,7,blackscholes_cachehalf
13,1,11,3,13,2,3,16,13,15,35,12,53,4,9,7,blackscholes_cachehalf
18,3,8,1,10,2,1,14,16,11,30,10,42,2,11,6,blackscholes_cachehalf
30,12,13,5,9,3,2,19,12,16,24,12,62,7,10,6,blackscholes_cachehalf
29,7,12,2,4,3,0,14,10,9,34,13,52,8,13,6,blackscholes_cachehalf
10,3,12,6,13,1,5,12,9,9,22,15,61,11,16,11,blackscholes_cachehalf
15,2,11,2,15,2,1,6,4,1,16,1,37,2,5,13,blackscholes_cachehalf
16,2,27,6,20,3,13,12,9,7,39,9,48,13,10,6,blackscholes_cachehalf
31,4,11,4,9,3,4,6,7,7,23,7,45,2,13,3,blackscholes_cachehalf
35,6,63,2,16,3,2,15,8,9,64,8,60,6,14,14,blackscholes_cachehalf
39,3,44,3,7,2,2,8,11,8,40,10,50,5,8,2,blackscholes_cachehalf
121,38,20,25,34,22,19,7,21,23,23,14,23,22,47,49,blackscholes_cachehalf
30,1,10,3,5,3,2,6,4,11,16,3,6,2,4,2,blackscholes_cachehalf
8,2,2,2,3,2,0,0,0,1,6,2,3,0,3,0,blackscholes_cachehalf
19,2,5,3,9,11,0,5,4,3,10,0,5,2,0,1,blackscholes_cachehalf
25,5,8,4,4,9,5,6,9,6,11,5,11,3,5,8,blackscholes_cachehalf
21,2,7,4,5,3,8,6,6,5,13,9,6,3,8,7,blackscholes_cachehalf
17,1,6,1,6,2,0,9,4,4,19,8,6,1,3,3,blackscholes_cachehalf
12,3,6,3,3,2,2,4,4,6,9,3,4,0,1,1,blackscholes_cachehalf
21,7,11,4,11,4,5,11,13,6,17,6,9,11,6,2,blackscholes_cachehalf
22,8,8,1,1,0,0,7,4,11,12,0,9,0,1,4,blackscholes_cachehalf
13,4,6,5,10,3,3,9,12,5,13,6,3,12,5,5,blackscholes_cachehalf
6,2,0,1,2,0,0,0,0,1,4,3,2,4,6,1,blackscholes_cachehalf
15,3,9,3,3,6,1,4,5,4,6,3,2,5,2,2,blackscholes_cachehalf
13,0,5,4,1,0,3,0,4,0,8,4,5,2,5,1,blackscholes_cachehalf
25,2,6,3,3,3,4,4,5,7,8,1,6,3,5,3,blackscholes_cachehalf
25,5,8,2,4,2,2,5,2,4,10,1,3,1,0,0,blackscholes_cachehalf
114,22,8,28,29,23,10,6,11,14,9,25,46,29,29,36,blackscholes_cachehalf
22,1,5,2,3,1,2,1,1,2,2,7,23,4,1,1,blackscholes_cachehalf
7,1,0,2,2,0,0,0,0,0,1,8,29,1,4,1,blackscholes_cachehalf
22,1,0,1,2,0,2,7,3,3,4,10,32,3,1,1,blackscholes_cachehalf
24,2,7,3,7,8,3,5,3,3,6,16,34,3,4,4,blackscholes_cachehalf
20,4,7,5,4,4,2,2,2,2,8,16,39,1,8,3,blackscholes_cachehalf
16,0,0,1,3,0,0,0,0,1,4,17,35,0,2,0,blackscholes_cachehalf
14,0,1,0,2,3,3,0,1,0,1,6,26,1,2,3,blackscholes_cachehalf
20,3,2,5,5,2,2,4,5,0,3,18,40,9,7,2,blackscholes_cachehalf
21,3,1,3,2,0,0,1,1,0,0,8,35,0,2,0,blackscholes_cachehalf
9,1,4,2,6,1,0,4,3,1,3,14,34,4,2,1,blackscholes_cachehalf
10,1,0,2,5,2,2,0,1,0,2,9,41,0,2,1,blackscholes_cachehalf
8,1,3,2,2,1,0,1,2,0,3,19,25,1,6,2,blackscholes_cachehalf
18,3,0,0,1,0,0,1,2,0,3,5,28,2,0,3,blackscholes_cachehalf
19,0,2,3,3,2,1,1,1,3,2,9,31,1,1,5,blackscholes_cachehalf
23,0,0,1,2,1,0,1,0,0,2,4,27,3,1,4,blackscholes_cachehalf
