ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
45,6,1074,15,3,4,1038,2,3,10,4,4,5,2,10,2,ferret_cachehalf
232,110,1138,100,114,57,4216,63,73,78,23,37,81,99,86,93,ferret_cachehalf
61,7,1152,19,5,5,11453,4,4,4,4,4,5,4,6,11,ferret_cachehalf
18,1,2286,13,3,0,15557,0,2,2,1,0,0,1,0,6,ferret_cachehalf
45,5,4116,26,4,2,12084,4,4,2,4,5,3,3,5,21,ferret_cachehalf
68,9,5343,24,8,9,9368,5,7,7,6,9,8,7,8,15,ferret_cachehalf
38,6,4820,23,9,4,6107,3,10,5,4,5,6,5,6,8,ferret_cachehalf
20,1,3215,14,0,1,4308,2,0,1,1,1,0,0,1,9,ferret_cachehalf
43,3,1439,19,3,3,1929,2,6,1,1,3,4,4,4,12,ferret_cachehalf
49,4,1106,22,5,4,1411,2,4,5,6,0,4,3,12,7,ferret_cachehalf
53,4,1527,21,3,2,1431,1,3,4,6,2,3,3,2,7,ferret_cachehalf
15,3,6827,18,5,2,1307,2,4,4,2,7,3,3,8,10,ferret_cachehalf
23,1,12735,12,4,1,1280,3,2,2,2,0,4,2,3,7,ferret_cachehalf
41,4,12935,25,8,4,1318,4,6,3,3,3,3,7,8,8,ferret_cachehalf
54,6,6933,23,5,3,1361,2,5,2,3,1,5,4,9,9,ferret_cachehalf
50,6,1291,24,5,5,1276,4,5,4,5,4,4,6,5,9,ferret_cachehalf
44,4,1041,42,5,2,1271,4,2,2,5,3,3,6,2,7,ferret_cachehalf
251,103,1295,82,104,59,2607,33,49,74,30,26,62,88,90,104,ferret_cachehalf
59,4,1061,14,7,4,10288,3,6,6,4,6,5,5,10,10,ferret_cachehalf
18,0,2762,6,2,0,13857,0,0,2,1,1,0,0,9,3,ferret_cachehalf
49,4,4293,15,10,4,8698,6,3,4,4,2,4,3,18,5,ferret_cachehalf
62,7,5430,13,7,9,6296,6,7,7,6,5,7,8,10,10,ferret_cachehalf
44,5,4289,12,6,5,5807,6,3,4,6,4,4,5,11,10,ferret_cachehalf
21,1,2715,7,0,0,5284,3,0,2,1,0,0,0,14,11,ferret_cachehalf
26,5,841,9,3,3,3036,2,5,3,4,1,2,4,14,3,ferret_cachehalf
33,3,732,15,2,1,1852,2,2,4,2,3,1,3,16,6,ferret_cachehalf
53,4,1058,15,4,2,1876,3,2,2,6,2,2,4,8,7,ferret_cachehalf
20,4,5901,12,4,3,1768,1,1,5,2,6,2,3,9,7,ferret_cachehalf
18,3,12671,3,2,2,1719,1,1,2,1,1,6,4,9,6,ferret_cachehalf
34,4,13546,13,4,2,1732,1,2,2,2,2,3,6,9,4,ferret_cachehalf
51,3,7177,14,6,3,1746,4,3,4,3,4,4,4,12,7,ferret_cachehalf
45,5,1712,10,4,4,1717,4,3,5,4,3,5,6,7,8,ferret_cachehalf
53,4,693,11,7,5,1699,2,5,4,2,1,3,5,9,7,ferret_cachehalf
238,94,1400,95,113,71,3633,47,53,66,26,27,72,96,80,107,ferret_cachehalf
55,3,1066,15,5,4,11537,5,3,4,4,4,5,5,6,10,ferret_cachehalf
21,2,1515,14,1,1,16514,1,0,2,2,0,1,1,2,1,ferret_cachehalf
50,4,3180,21,5,5,10663,3,4,2,4,5,5,5,8,24,ferret_cachehalf
70,8,5449,24,7,10,8792,6,6,7,7,6,6,8,6,9,ferret_cachehalf
47,4,5396,25,7,7,7021,4,7,3,5,3,3,7,8,12,ferret_cachehalf
23,1,4032,12,0,0,5162,2,0,2,2,0,1,0,7,8,ferret_cachehalf
37,2,1830,16,2,2,1879,3,3,2,1,3,2,3,4,5,ferret_cachehalf
40,4,1167,18,5,3,878,0,2,4,3,5,2,4,6,5,ferret_cachehalf
47,4,1422,22,4,3,915,1,1,2,4,3,3,3,4,7,ferret_cachehalf
21,2,8420,20,3,3,890,2,2,4,2,6,3,3,6,8,ferret_cachehalf
19,3,14476,10,3,2,828,1,2,1,1,1,4,2,4,7,ferret_cachehalf
39,4,11575,23,4,3,827,2,2,3,2,3,2,8,8,8,ferret_cachehalf
55,5,5330,22,4,4,866,3,3,4,4,2,6,6,6,5,ferret_cachehalf
46,3,1527,22,6,6,1399,1,5,3,4,5,2,3,6,9,ferret_cachehalf
56,6,1067,45,4,3,1456,3,3,3,5,6,4,3,5,6,ferret_cachehalf
240,88,1114,78,119,65,4270,59,55,75,30,27,115,95,106,93,ferret_cachehalf
51,4,1086,13,6,3,10838,4,4,4,4,6,21,5,7,9,ferret_cachehalf
15,0,1776,8,3,0,16771,1,2,1,1,0,17,0,2,2,ferret_cachehalf
50,4,4044,11,8,1,16291,3,2,5,4,2,23,6,6,5,ferret_cachehalf
69,8,5374,8,9,8,11068,6,8,7,5,6,36,7,8,9,ferret_cachehalf
45,6,5295,12,6,4,6226,3,2,6,4,4,26,6,6,8,ferret_cachehalf
20,0,3438,3,2,1,3608,3,1,2,1,0,21,1,2,8,ferret_cachehalf
38,4,1276,7,6,3,1418,3,5,4,5,1,20,5,5,3,ferret_cachehalf
40,2,1080,15,4,3,914,4,0,4,2,3,25,2,4,5,ferret_cachehalf
52,3,1706,10,5,3,896,2,2,4,5,4,29,4,4,5,ferret_cachehalf
21,3,6249,7,6,4,847,2,3,4,2,7,21,6,4,7,ferret_cachehalf
20,1,12249,3,4,1,877,1,1,2,2,0,18,4,1,3,ferret_cachehalf
44,3,12384,10,6,3,860,2,4,2,3,3,19,9,12,8,ferret_cachehalf
55,3,6464,11,6,4,865,5,4,2,4,4,29,3,6,9,ferret_cachehalf
61,4,1044,9,4,2,830,5,5,4,4,1,60,7,9,8,ferret_cachehalf
47,4,1006,8,3,3,1182,3,3,4,2,1,34,7,4,5,ferret_cachehalf
194,80,1115,63,97,46,5244,32,44,65,13,21,77,82,48,77,ferret_cachehalf
50,4,1069,4,4,4,10733,3,3,4,4,4,11,5,2,6,ferret_cachehalf
11,0,2210,0,2,0,15536,0,0,2,0,0,0,0,0,2,ferret_cachehalf
37,3,4087,3,3,6,14797,2,4,3,1,3,7,1,6,3,ferret_cachehalf
63,7,5990,10,7,4,10030,5,4,5,5,3,9,5,6,4,ferret_cachehalf
34,4,5804,3,3,2,4577,3,5,3,3,3,9,4,2,6,ferret_cachehalf
11,0,4043,1,1,0,2399,0,0,0,0,1,4,1,1,1,ferret_cachehalf
28,2,1396,2,3,1,1270,0,2,1,0,1,4,4,1,3,ferret_cachehalf
36,4,1113,2,3,1,1097,1,4,2,1,1,10,4,4,3,ferret_cachehalf
46,4,1720,2,2,1,1069,2,1,2,1,2,12,2,5,3,ferret_cachehalf
11,3,7666,1,3,3,996,1,2,4,1,3,7,3,2,3,ferret_cachehalf
15,2,13313,3,2,1,1033,2,0,3,0,2,2,1,1,3,ferret_cachehalf
44,6,11838,5,10,2,1040,3,3,4,4,5,7,5,7,10,ferret_cachehalf
46,4,5811,4,4,3,1019,1,2,5,2,1,8,5,3,1,ferret_cachehalf
27,4,1090,5,4,4,998,3,3,3,2,3,9,3,2,2,ferret_cachehalf
45,5,1039,4,4,2,1309,2,3,3,3,2,9,2,1,4,ferret_cachehalf
263,127,2806,86,134,93,4639,55,84,88,45,55,96,135,89,126,ferret_cachehalf
71,3,3054,5,4,5,9627,4,4,2,2,2,2,5,4,6,ferret_cachehalf
32,1,3827,1,0,0,16914,1,0,2,0,2,1,0,0,0,ferret_cachehalf
47,3,4607,2,5,1,14242,2,3,2,0,2,3,5,1,3,ferret_cachehalf
78,1,6321,3,5,5,9482,1,5,4,1,3,5,7,5,4,ferret_cachehalf
57,2,5842,4,4,5,5510,2,4,2,1,1,2,5,0,4,ferret_cachehalf
26,1,4891,0,0,0,2831,1,0,1,0,1,0,0,0,0,ferret_cachehalf
36,2,2813,1,2,5,1544,1,2,3,0,1,1,2,1,2,ferret_cachehalf
53,2,1540,2,2,4,939,2,1,1,1,1,3,4,6,2,ferret_cachehalf
50,3,1877,5,4,3,890,2,3,3,1,1,3,4,4,4,ferret_cachehalf
26,2,8582,1,3,1,869,0,2,2,0,0,1,3,0,2,ferret_cachehalf
31,2,12076,1,3,4,835,0,3,2,0,1,2,4,3,2,ferret_cachehalf
53,3,9558,2,4,3,879,2,3,3,0,2,2,4,2,5,ferret_cachehalf
74,4,5009,4,6,4,848,4,4,3,2,5,3,4,5,6,ferret_cachehalf
51,2,2846,4,6,4,1189,3,3,4,2,5,2,6,4,6,ferret_cachehalf
69,7,2570,4,3,4,1140,2,3,3,1,3,2,6,6,2,ferret_cachehalf
213,84,1241,72,112,88,3551,48,45,64,16,21,44,93,75,80,ferret_cachehalf
53,5,1036,5,5,15,11486,3,4,6,2,4,4,6,8,5,ferret_cachehalf
20,1,1428,2,2,14,16011,0,0,2,0,1,1,1,1,2,ferret_cachehalf
41,5,2296,4,1,18,13662,1,2,1,1,2,3,3,3,5,ferret_cachehalf
67,3,4185,3,4,39,8190,4,3,2,3,2,5,5,3,6,ferret_cachehalf
42,3,4271,1,8,15,5260,2,2,3,1,3,5,6,8,9,ferret_cachehalf
14,1,3841,1,0,10,2912,0,1,2,0,0,0,0,1,0,ferret_cachehalf
34,3,2057,2,2,17,1155,1,3,1,1,1,3,3,3,2,ferret_cachehalf
35,3,1070,2,5,19,892,0,1,4,1,2,3,2,2,2,ferret_cachehalf
38,2,1510,4,4,15,902,3,2,3,2,1,2,4,3,2,ferret_cachehalf
13,3,7594,1,1,13,841,1,1,1,0,1,1,2,4,1,ferret_cachehalf
16,2,11327,2,3,11,831,1,2,1,1,0,3,3,2,2,ferret_cachehalf
25,0,10681,3,4,25,867,2,2,2,4,2,2,4,7,1,ferret_cachehalf
52,4,7140,3,4,15,861,2,2,4,4,1,5,8,4,4,ferret_cachehalf
42,5,4909,3,5,51,844,2,7,6,2,1,4,4,4,4,ferret_cachehalf
45,3,2714,3,5,41,1128,3,1,3,1,1,4,4,3,2,ferret_cachehalf
9208,5947,5800,5950,5899,5855,5709,5807,5764,9092,5726,9996,10804,9862,10433,5951,ferret_cachehalf
2992,66,47,78,68,33,26,65,30,3166,27,3846,3265,1864,2611,69,ferret_cachehalf
2927,49,33,68,55,24,26,51,29,2926,26,3456,3903,1941,3023,57,ferret_cachehalf
3000,69,73,80,64,46,40,63,32,2608,28,3845,3669,1944,2575,79,ferret_cachehalf
2976,68,46,99,52,26,25,58,28,2708,23,3176,3392,1994,2865,62,ferret_cachehalf
2985,69,38,86,58,21,23,64,20,3039,17,3256,4361,2456,3331,77,ferret_cachehalf
2886,48,42,60,35,20,15,32,17,2974,12,3323,3560,1933,2757,49,ferret_cachehalf
2927,67,47,69,45,26,26,51,28,2450,18,3589,3307,1811,2624,63,ferret_cachehalf
2927,75,41,66,51,22,20,53,20,2542,15,3704,3239,1841,2699,65,ferret_cachehalf
2985,178,112,159,166,104,89,149,69,2567,66,4047,3452,2077,2879,188,ferret_cachehalf
2891,51,39,47,34,22,21,32,20,2884,14,4129,3534,2158,2648,46,ferret_cachehalf
2966,148,140,145,146,132,126,140,113,2727,122,4071,3577,2354,2898,148,ferret_cachehalf
2950,124,63,100,70,46,36,65,41,2775,32,3510,3373,2667,2617,74,ferret_cachehalf
2968,151,68,94,90,57,37,75,40,2942,46,3875,3987,2243,3461,88,ferret_cachehalf
2998,187,103,168,105,90,59,94,67,2951,72,3538,3968,2323,2844,113,ferret_cachehalf
3012,76,53,134,64,33,28,61,25,3240,24,4339,4210,2855,4265,74,ferret_cachehalf
226,80,924,83,105,62,3827,42,55,69,14,27,64,97,67,92,ferret_cachehalf
50,4,1166,5,5,6,10991,3,4,4,4,4,4,6,2,7,ferret_cachehalf
15,1,3167,1,0,1,15745,0,1,1,0,0,0,0,0,0,ferret_cachehalf
48,3,4775,6,4,11,11830,4,4,4,2,3,6,7,5,5,ferret_cachehalf
68,5,5405,2,4,8,8556,2,5,5,2,4,2,5,5,5,ferret_cachehalf
42,4,4605,3,7,5,5978,3,1,2,2,2,5,3,10,3,ferret_cachehalf
16,0,2792,1,1,2,4726,0,0,1,1,0,0,1,0,0,ferret_cachehalf
34,2,925,4,4,3,2664,2,0,4,1,1,1,4,2,2,ferret_cachehalf
44,3,788,3,3,5,1324,4,4,1,2,1,2,4,4,4,ferret_cachehalf
42,3,773,4,2,6,1317,1,4,2,2,3,3,3,2,3,ferret_cachehalf
15,1,5939,3,2,3,1234,1,2,2,0,1,2,2,1,3,ferret_cachehalf
21,4,12178,4,2,3,1205,1,1,4,0,2,2,2,3,4,ferret_cachehalf
38,4,13088,4,4,6,1259,1,3,4,2,1,5,6,3,4,ferret_cachehalf
56,4,7362,8,5,4,1271,4,3,3,1,4,6,2,3,4,ferret_cachehalf
43,6,2495,5,3,3,1242,3,3,5,4,5,4,4,5,4,ferret_cachehalf
53,5,1923,4,4,8,1217,3,5,2,2,4,3,4,4,6,ferret_cachehalf
196,84,1102,76,110,71,3470,32,58,49,15,27,37,99,59,79,ferret_cachehalf
49,3,2202,4,5,5,11821,5,5,4,3,3,3,6,5,5,ferret_cachehalf
15,2,3296,3,1,0,15989,0,0,3,0,0,0,0,0,3,ferret_cachehalf
45,7,4712,3,2,3,12592,2,2,3,2,2,3,4,2,4,ferret_cachehalf
63,5,4307,4,3,3,8984,3,3,2,2,3,5,3,2,4,ferret_cachehalf
48,3,2997,5,4,3,6349,1,3,3,1,2,4,3,3,4,ferret_cachehalf
13,0,1679,2,0,0,4740,0,0,3,0,1,1,0,0,0,ferret_cachehalf
24,3,807,1,2,4,2655,1,4,1,0,1,1,3,2,3,ferret_cachehalf
40,4,608,3,4,2,1339,1,2,3,2,2,1,4,3,3,ferret_cachehalf
29,3,777,3,5,3,1338,2,0,2,0,1,1,3,4,3,ferret_cachehalf
12,2,6309,1,3,2,1231,0,2,2,0,1,1,3,2,1,ferret_cachehalf
18,2,11739,3,4,2,1212,1,2,1,1,1,1,2,2,1,ferret_cachehalf
22,2,11035,4,2,3,1252,1,2,0,0,3,2,3,3,2,ferret_cachehalf
54,6,8912,4,3,4,1266,2,5,2,4,2,3,8,4,5,ferret_cachehalf
33,1,5389,3,7,5,1216,2,6,4,2,2,4,6,7,5,ferret_cachehalf
44,6,2964,5,5,3,1231,2,2,4,2,1,3,5,3,2,ferret_cachehalf
251,100,1341,83,133,67,3317,58,51,58,28,37,71,145,105,95,ferret_cachehalf
61,3,1275,7,7,6,9993,4,3,4,2,3,6,15,5,6,ferret_cachehalf
22,0,2061,1,2,1,11698,1,0,0,0,0,1,14,2,3,ferret_cachehalf
48,3,3698,4,6,5,8211,4,5,3,1,2,4,21,8,3,ferret_cachehalf
81,4,5997,5,6,4,5735,4,6,3,3,2,3,35,3,7,ferret_cachehalf
52,4,5752,2,5,1,4858,4,1,2,2,2,2,21,3,3,ferret_cachehalf
22,0,4445,1,3,0,4160,0,0,0,0,0,1,16,1,2,ferret_cachehalf
40,4,2056,4,4,1,3000,2,1,3,1,2,2,19,4,4,ferret_cachehalf
41,3,1326,5,5,1,1970,3,3,1,0,0,3,20,2,2,ferret_cachehalf
36,4,1516,5,3,1,1898,2,3,1,2,1,4,27,2,4,ferret_cachehalf
22,1,8025,2,4,3,1801,2,0,0,0,0,1,16,1,3,ferret_cachehalf
25,2,13030,5,4,1,1814,3,0,3,0,1,2,13,2,4,ferret_cachehalf
39,4,10953,2,6,4,1814,2,1,2,1,1,4,24,3,3,ferret_cachehalf
66,4,4295,3,6,3,1795,5,3,5,1,3,6,13,10,6,ferret_cachehalf
60,4,1391,6,4,2,1750,5,2,3,2,4,3,63,4,5,ferret_cachehalf
55,4,1297,4,5,3,1781,4,2,3,2,3,2,32,4,4,ferret_cachehalf
220,88,1495,88,106,63,2260,46,48,51,21,24,61,96,75,74,ferret_cachehalf
52,3,1897,4,5,3,10678,4,5,5,2,2,4,7,3,5,ferret_cachehalf
20,1,2619,2,0,0,15388,1,0,0,1,1,0,0,1,1,ferret_cachehalf
50,1,4103,4,5,2,8069,2,3,3,2,3,3,9,2,6,ferret_cachehalf
63,4,4812,4,6,3,6101,2,3,3,2,4,2,8,4,4,ferret_cachehalf
41,4,4547,5,2,3,6321,2,2,0,4,2,3,5,2,5,ferret_cachehalf
12,0,3405,1,1,0,5488,1,0,0,0,0,0,2,1,1,ferret_cachehalf
34,1,1479,4,4,3,3371,4,1,1,1,1,2,8,0,1,ferret_cachehalf
38,3,915,3,4,3,1922,2,2,3,2,4,1,9,3,4,ferret_cachehalf
33,3,1316,3,3,2,1872,2,0,2,1,2,2,8,4,1,ferret_cachehalf
15,2,6702,3,2,1,1808,1,2,1,1,0,0,3,0,1,ferret_cachehalf
18,1,12282,2,4,2,1767,1,2,0,1,1,1,3,1,1,ferret_cachehalf
32,4,13436,6,4,2,1750,3,2,3,0,1,2,8,4,3,ferret_cachehalf
56,4,7594,7,13,5,1774,4,2,3,4,4,9,5,7,13,ferret_cachehalf
43,3,2056,9,5,4,1775,3,2,4,1,2,5,6,6,6,ferret_cachehalf
42,5,1435,4,6,3,1746,2,4,3,1,1,4,9,4,4,ferret_cachehalf
223,100,1120,77,128,62,5416,37,57,43,17,27,61,98,90,114,ferret_cachehalf
59,3,1487,4,4,4,11563,3,4,3,3,4,4,5,7,17,ferret_cachehalf
17,2,2033,2,1,0,15521,1,1,1,1,1,1,0,0,15,ferret_cachehalf
47,4,3188,2,4,5,15283,3,4,1,4,1,5,5,3,18,ferret_cachehalf
77,4,4060,3,5,3,10443,3,4,5,2,3,4,5,6,32,ferret_cachehalf
42,3,3700,2,5,3,4853,3,3,3,1,2,3,3,3,18,ferret_cachehalf
11,1,2636,1,2,1,2142,0,1,1,0,0,0,0,1,15,ferret_cachehalf
28,3,1486,2,4,4,1314,0,3,2,0,1,1,2,3,19,ferret_cachehalf
40,4,870,3,6,2,934,1,3,2,2,1,3,3,2,19,ferret_cachehalf
26,4,1172,2,4,3,897,1,3,1,1,0,1,3,3,18,ferret_cachehalf
13,2,7693,2,4,2,838,1,2,1,0,0,2,2,0,17,ferret_cachehalf
17,3,13318,0,5,3,842,0,3,0,0,0,3,3,3,12,ferret_cachehalf
32,2,9768,2,3,0,871,1,1,1,0,3,1,3,3,30,ferret_cachehalf
56,7,6394,4,5,3,864,3,3,2,2,3,6,8,7,20,ferret_cachehalf
54,3,3686,1,6,3,827,2,4,3,1,3,4,5,2,53,ferret_cachehalf
45,5,2520,5,5,5,999,3,2,1,2,1,1,3,1,27,ferret_cachehalf
224,86,1458,60,104,47,3083,29,38,38,18,35,58,90,45,96,ferret_cachehalf
53,3,1408,4,5,4,11154,5,4,3,3,3,5,6,3,7,ferret_cachehalf
15,2,1821,0,0,0,15911,0,1,0,0,0,1,0,0,1,ferret_cachehalf
33,4,3778,4,1,2,10555,2,2,4,1,2,1,3,3,8,ferret_cachehalf
64,4,5559,4,6,4,6960,3,3,2,3,2,2,4,3,7,ferret_cachehalf
36,2,5659,6,1,3,5026,1,1,1,1,1,2,5,3,4,ferret_cachehalf
13,0,4756,0,1,0,3865,0,0,0,1,0,0,0,0,3,ferret_cachehalf
25,4,2308,3,3,1,2437,2,1,0,1,1,2,2,1,5,ferret_cachehalf
33,1,1509,3,2,3,1314,2,1,2,0,2,0,4,3,10,ferret_cachehalf
28,2,1860,2,4,0,1270,1,1,0,2,1,2,3,1,8,ferret_cachehalf
16,3,8551,3,2,1,1236,0,0,2,0,1,1,2,3,4,ferret_cachehalf
24,1,13268,4,2,1,1211,2,0,1,1,1,0,4,1,4,ferret_cachehalf
31,3,9046,4,4,3,1209,2,1,1,2,1,2,5,2,7,ferret_cachehalf
51,3,5268,3,5,3,1201,2,4,5,3,4,4,2,4,6,ferret_cachehalf
28,5,2108,5,5,4,1201,3,3,3,2,3,2,3,1,6,ferret_cachehalf
53,6,2029,6,13,2,1187,2,5,4,1,4,9,4,15,24,ferret_cachehalf
204,81,1278,62,108,45,4061,32,42,40,22,33,48,85,45,67,ferret_cachehalf
47,3,1253,7,4,3,10793,3,2,3,4,3,3,4,5,5,ferret_cachehalf
12,1,1412,1,1,0,14050,0,0,1,0,0,0,0,0,1,ferret_cachehalf
39,4,2533,4,6,2,12639,4,3,2,1,1,4,3,3,4,ferret_cachehalf
66,3,3989,2,5,2,8919,3,3,3,2,3,5,5,2,4,ferret_cachehalf
33,3,4243,0,3,1,5741,3,4,3,1,1,2,1,2,3,ferret_cachehalf
13,1,3619,1,0,0,3510,0,0,1,1,0,0,0,0,1,ferret_cachehalf
